input files,output files,matched attributes
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (dark).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\a_08.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (dark).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\a_09.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (dark).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\a_10.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (dark).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\a_11.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (dark).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\a_12.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (dark).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\a_13.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (dark).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\a_14.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (dark).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\a_15.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (dark).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\a_16.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (dark).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\a_17.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (dark).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\a_18.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (dark).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\a_19.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (dark).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\a_20.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (dark).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\a_21.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (dark).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\a_22.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (dark).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\a_23.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (dark).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\a_24.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (dark).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\a_25.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (dark).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\a_26.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (dark).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\a_27.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (dark).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\a_28.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (dark).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\a_29.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (dark).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\a_30.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (dark).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\a_31.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (dark).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\a_32.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (dark).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\b_1.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (dark).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\b_2.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (dark).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\b_3.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (dark).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\b_4.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (dark).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\b_5.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (dark).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\b_6.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (dark).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\b_7.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (dark).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\b_8.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (dark).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\c_01.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (dark).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\c_02.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (dark).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\c_03.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (dark).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\c_04.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (dark).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\c_05.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (dark).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\c_06.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (dark).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\c_07.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (dark).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\c_08.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (dark).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\c_09.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (dark).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\c_10.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (dark).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\d_01.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (dark).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\d_02.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (dark).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\d_03.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (dark).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\d_04.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (dark).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\d_05.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (dark).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\d_06.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (dark).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\d_07.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (dark).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\d_08.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (dark).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\d_09.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (dark).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\d_10.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (light).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 (dark).bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (light).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 (light).bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (light).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (dark).bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (light).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\a_01.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (light).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\a_02.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (light).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\a_03.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (light).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\a_04.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (light).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\a_05.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (light).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\a_06.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (light).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\a_07.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (light).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\a_08.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (light).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\a_09.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (light).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\a_10.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (light).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\a_11.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (light).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\a_12.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (light).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\a_13.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (light).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\a_14.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (light).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\a_15.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (light).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\a_16.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (light).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\a_17.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (light).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\a_18.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (light).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\a_19.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (light).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\a_20.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (light).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\a_21.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (light).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\a_22.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (light).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\a_23.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (light).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\a_24.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (light).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\a_25.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (light).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\a_26.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (light).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\a_27.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (light).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\a_28.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (light).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\a_29.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (light).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\a_30.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (light).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\a_31.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (light).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\a_32.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (light).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\b_1.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (light).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\b_2.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (light).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\b_3.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (light).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\b_4.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (light).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\b_5.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (light).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\b_6.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (light).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\b_7.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (light).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\b_8.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (light).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\c_01.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (light).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\c_02.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (light).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\c_03.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (light).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\c_04.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (light).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\c_05.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (light).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\c_06.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (light).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\c_07.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (light).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\c_08.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (light).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\c_09.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (light).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\c_10.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (light).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\d_01.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (light).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\d_02.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (light).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\d_03.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\zzer0 bw (light).bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\d_04.bmp,partial
